state_name_2020,county_name_2020,swing
Indiana,Dubois County,-0.03964883777241668
Indiana,Elkhart County,-0.01703265846157881
Indiana,Fayette County,-0.04156975480568831
Indiana,Floyd County,-0.046138150998742106
Indiana,Fountain County,-0.027465426157597228
Indiana,Franklin County,-0.04586519606276601
Indiana,Fulton County,-0.030475899644737903
Indiana,Gibson County,-0.02848484611048585
Indiana,Grant County,-0.030382855278985987
Indiana,Greene County,-0.04489932537794533
Indiana,Hamilton County,-0.0677237403606263
Indiana,Hancock County,-0.09855429005590949
Indiana,Harrison County,-0.04659970270218533
Indiana,Hendricks County,-0.0849570714621673
Indiana,Henry County,-0.0349588008924801
Indiana,Howard County,-0.0313291788963036
Indiana,Huntington County,-0.0752757418087755
Indiana,Jackson County,-0.04073450285990127
Indiana,Jasper County,-0.007404305585584969
Indiana,Jay County,-0.0328518699698514
Indiana,Jefferson County,-0.03492934495962702
Indiana,Jennings County,-0.04097528321788774
Indiana,Johnson County,-0.05827744017910008
Indiana,Knox County,-0.030449063206625493
Indiana,Kosciusko County,-0.0444663634608245
Indiana,LaGrange County,-0.0337087966138207
Indiana,Lake County,0.0337063272200135
Indiana,LaPorte County,0.008689636303525095
Indiana,Lawrence County,-0.05630120432406954
Indiana,Madison County,-0.016667448372730292
Indiana,Marion County,-0.04559116475911129
Indiana,Marshall County,-0.03445454929621078
Indiana,Martin County,-0.039922066221139196
Indiana,Miami County,-0.04626443053777224
Indiana,Monroe County,-0.05296062311749611
Indiana,Montgomery County,-0.06948353109656291
Indiana,Morgan County,-0.06277733404634761
Indiana,Newton County,-0.011497399817909149
Indiana,Noble County,-0.043243091285456614
Indiana,Ohio County,-0.024524490945127486
Indiana,Orange County,-0.015426795100560997
Indiana,Owen County,-0.04477770673075915
Indiana,Parke County,-0.04673643677155587
Indiana,Perry County,-0.008383835278944818
Indiana,Pike County,-0.038736082965960594
Indiana,Porter County,-0.016413326596693395
Indiana,Posey County,-0.03367818537421691
Indiana,Pulaski County,-0.003017125327340775
Indiana,Putnam County,-0.042722231684497014
Indiana,Randolph County,-0.04769533641449347
Indiana,Ripley County,-0.04025048632198641
Indiana,Rush County,-0.059679241791890714
Indiana,St. Joseph County,-0.016741497952544607
Indiana,Scott County,-0.0012878572407958866
Indiana,Shelby County,-0.057807962565235904
Indiana,Spencer County,-0.012537692563925895
Indiana,Starke County,-0.00800124174485195
Indiana,Steuben County,-0.0607615032240712
Indiana,Sullivan County,-0.03800004653778838
Indiana,Switzerland County,-0.007962064027426552
Indiana,Tippecanoe County,-0.0527975551874308
Indiana,Tipton County,-0.07910884992980477
Indiana,Union County,-0.06200223163413304
Indiana,Vanderburgh County,-0.02963639196288191
Indiana,Vermillion County,-0.01927297560264063
Indiana,Vigo County,-0.026680728809128307
Indiana,Wabash County,-0.051066678253479436
Indiana,Warren County,-0.030110260959483715
Indiana,Warrick County,-0.03643810845886103
Indiana,Washington County,-0.03359468190255149
Indiana,Wayne County,-0.026390509630384917
Indiana,Wells County,-0.04615734779417108
Indiana,White County,-0.051370335925712884
Indiana,Whitley County,-0.052756317265234665
Iowa,Adair County,-0.021641882591265982
Iowa,Adams County,-0.05400623649271685
Iowa,Allamakee County,-0.008006136632988825
Iowa,Appanoose County,0.004110735118361297
Iowa,Audubon County,-0.03422335554483763
Iowa,Benton County,-0.0030849193750734916
Iowa,Black Hawk County,0.018203305916258197
Iowa,Boone County,-0.0010295752257551971
Iowa,Bremer County,0.0007724673639832869
Iowa,Buchanan County,0.012920847836285693
Iowa,Buena Vista County,0.015705818144784
Iowa,Butler County,0.00803842288566381
Iowa,Calhoun County,-0.015113289061586599
Iowa,Carroll County,-0.01909929720900455
Iowa,Cass County,-0.03359934174715312
Iowa,Cedar County,-0.012914422953221899
Iowa,Cerro Gordo County,-0.006994738985520693
Iowa,Cherokee County,0.00470775628151876
Iowa,Chickasaw County,-0.0017328349490853823
Iowa,Clarke County,0.0007853184668616953
Iowa,Clay County,-0.015614152525822267
Iowa,Clayton County,-0.003537206014319616
Iowa,Clinton County,0.02498595912117009
Iowa,Crawford County,0.006512379174062888
Iowa,Dallas County,-0.0327246960085351
Iowa,Davis County,-0.008546070291118535
Iowa,Decatur County,0.017214664925910783
Iowa,Delaware County,-0.015029562737984226
Iowa,Des Moines County,0.0049544472986383925
Iowa,Dickinson County,0.003796956932907103
Iowa,Dubuque County,-0.0033025594769868077
Iowa,Emmet County,0.020273198605080422
Iowa,Fayette County,0.017495929497822
Iowa,Floyd County,0.002690591990114899
Iowa,Franklin County,0.006700254680665374
Iowa,Fremont County,-0.03729435154880151
Iowa,Greene County,-0.018006193763504597
Iowa,Grundy County,-0.016888395247964205
Iowa,Guthrie County,-0.039877781654240274
Iowa,Hamilton County,0.006607050013878679
Iowa,Hancock County,-0.02486366459971201
Iowa,Hardin County,0.0036817687930416065
Iowa,Harrison County,-0.025721416035688005
Iowa,Henry County,-0.02445633172059003
Iowa,Howard County,-0.015727778386084967
Iowa,Humboldt County,-0.006516481273910524
Iowa,Ida County,-0.03635314712896037
Iowa,Iowa County,-0.03569256397700099
Iowa,Jackson County,0.0034386236373459833
Iowa,Jasper County,0.00017783094477719086
Iowa,Jefferson County,-0.006305457327841997
Iowa,Johnson County,-0.00867711261854509
Iowa,Jones County,-0.012211935263026802
Iowa,Keokuk County,0.005597613768595855
Iowa,Kossuth County,-0.012508237612508633
Iowa,Lee County,0.0245979549299013
Iowa,Linn County,-0.022072053089864
Iowa,Louisa County,0.016551367978012987
Iowa,Lucas County,-0.01208855414669302
Iowa,Lyon County,-0.03831971027633346
Iowa,Madison County,-0.01794771327799738
Iowa,Mahaska County,-0.018138575305768512
Iowa,Marion County,-0.019915333170661964
Iowa,Marshall County,0.018401574198944504
Iowa,Mills County,-0.04157896310010578
Iowa,Mitchell County,-0.02789278603192008
Iowa,Monona County,0.004075973955722401
Iowa,Monroe County,-0.017444178059754845
Iowa,Montgomery County,-0.05927870836815363
Iowa,Muscatine County,0.01868373113667471
Iowa,O'Brien County,-0.01954721235033091
Iowa,Osceola County,-0.04566656378581385
Iowa,Page County,-0.06598828827726078
Iowa,Palo Alto County,0.016025044003975975
Iowa,Plymouth County,-0.01117223097243819
Iowa,Pocahontas County,-0.015116438848325253
Iowa,Polk County,-0.016853346272423603
Iowa,Pottawattamie County,-0.028456018008808898
Iowa,Poweshiek County,-0.024040673586769923
Iowa,Ringgold County,-0.011057254414097106
Iowa,Sac County,-0.027174773649346506
Iowa,Scott County,0.013591028125522486
Iowa,Shelby County,-0.033338032977084375
Iowa,Sioux County,-0.013844130854416103
Iowa,Story County,0.009050000507931505
Iowa,Tama County,0.01751765545352091
Iowa,Taylor County,-0.031688087398852594
Iowa,Union County,-0.01360705630266501
Iowa,Van Buren County,-0.0296287904547608
Iowa,Wapello County,0.017772098641832712
Iowa,Warren County,-0.020789711497144286
Iowa,Washington County,-0.020934802594013813
Iowa,Wayne County,-0.006913239286984563
Iowa,Webster County,0.008728776878222183
Iowa,Winnebago County,-0.01680126119926273
Iowa,Winneshiek County,-0.018893787395922998
Iowa,Woodbury County,0.014793036785689495
Iowa,Worth County,-0.036744592000767407
Iowa,Wright County,-0.03752445123061299
Kansas,Allen County,-0.04333757141903222
Kansas,Anderson County,-0.029601790451645627
Kansas,Atchison County,-0.030407140854441295
Kansas,Barber County,-0.07717372266234696
Kansas,Barton County,-0.05657741921789844
Kansas,Bourbon County,-0.03870523799567466
Kansas,Brown County,-0.06286639350531753
Kansas,Butler County,-0.06322858196424191
Kansas,Chase County,-0.07587789558143726
Kansas,Chautauqua County,-0.07310378815082103
Kansas,Cherokee County,-0.02957801020250128
Kansas,Cheyenne County,-0.04193082788938113
Kansas,Clark County,-0.04060239213799849
Kansas,Clay County,-0.04862795119053415
Kansas,Cloud County,-0.0031587981409087473
Kansas,Coffey County,-0.06095286639031622
Kansas,Comanche County,-0.06206592756827217
Kansas,Cowley County,-0.036418733750479715
Kansas,Crawford County,-0.03892115416192918
Kansas,Decatur County,-0.0726470928131217
Kansas,Dickinson County,-0.0521722567491672
Kansas,Doniphan County,-0.043076457422479064
Kansas,Douglas County,-0.045965910697828516
Kansas,Edwards County,-0.015761596100661357
Kansas,Elk County,-0.06094042002523076
Kansas,Ellis County,-0.03881511811591026
Kansas,Ellsworth County,-0.05786874994105223
Kansas,Finney County,0.031554565207993435
Kansas,Ford County,0.002670520881077998
Kansas,Franklin County,-0.043324256929986205
Kansas,Geary County,-0.031177585611261993
Kansas,Gove County,-0.051643324391641376
Kansas,Graham County,-0.04131291805546472
Kansas,Grant County,-0.006932320182260365
Kansas,Gray County,-0.05529672380127365
Kansas,Greeley County,-0.05815915194685867
Kansas,Greenwood County,-0.058748526320331396
Kansas,Hamilton County,-0.0549298103582862
Kansas,Harper County,-0.058328300499634944
Kansas,Harvey County,-0.047146353425524506
Kansas,Haskell County,-0.02446174510782223
Kansas,Hodgeman County,-0.04758759264123108
Kansas,Jackson County,-0.0337366859358979
Kansas,Jefferson County,-0.01350357468183766
Kansas,Jewell County,-0.021970155375498235
Kansas,Johnson County,-0.0634094245420759
Kansas,Kearny County,0.0016107069274158836
Kansas,Kingman County,-0.06085335413037479
Kansas,Kiowa County,-0.05263965905314566
Kansas,Labette County,-0.038853345253913096
Kansas,Lane County,-0.07512558194791291
Kansas,Leavenworth County,-0.0437947342616245
Kansas,Lincoln County,-0.04950973321245716
Kansas,Linn County,-0.04223907764712903
Kansas,Logan County,-0.07187456280695398
Kansas,Lyon County,-0.023857110730819905
Kansas,McPherson County,-0.052247128166411305
Kansas,Marion County,-0.057445355294392375
Kansas,Marshall County,-0.05183679404745106
Kansas,Meade County,-0.054326662692874284
Kansas,Miami County,-0.06154257365473048
Kansas,Mitchell County,-0.03216911996125321
Kansas,Montgomery County,-0.052213925339001654
Kansas,Morris County,-0.07354620876920648
Kansas,Morton County,-0.0633228719742071
Kansas,Nemaha County,-0.04646863389665884
Kansas,Neosho County,-0.04193319892670405
Kansas,Ness County,-0.056436815094990045
Kansas,Norton County,-0.05989642108620813
Kansas,Osage County,-0.02258196017186853
Kansas,Osborne County,-0.06741090149080181
Kansas,Ottawa County,-0.05221665655776958
Kansas,Pawnee County,-0.05890065678071993
Kansas,Phillips County,-0.07541018896875101
Kansas,Pottawatomie County,-0.051497507968777834
Kansas,Pratt County,-0.07260587361499221
Kansas,Rawlins County,-0.02932846676823858
Kansas,Reno County,-0.058481450575329774
Kansas,Republic County,-0.06630173922284638
Kansas,Rice County,-0.021712210959780653
Kansas,Riley County,-0.0460965096043987
Kansas,Rooks County,-0.08579665770836103
Kansas,Rush County,-0.05471827307009275
Kansas,Russell County,-0.0812543276217838
Kansas,Saline County,-0.049510328242120816
Kansas,Scott County,-0.045883315853267825
Kansas,Sedgwick County,-0.0477730538637442
Kansas,Seward County,0.025521439888670117
Kansas,Shawnee County,-0.035507559881911
Kansas,Sheridan County,-0.039438285609494084
Kansas,Sherman County,-0.06003159962574428
Kansas,Smith County,-0.04703823687609948
Kansas,Stafford County,-0.05289476256818609
Kansas,Stanton County,-0.024594850982341654
Kansas,Stevens County,-0.05575457126110034
Kansas,Sumner County,-0.06492645887966114
Kansas,Thomas County,-0.05736465989812928
Kansas,Trego County,-0.0383376892370369
Kansas,Wabaunsee County,-0.053352914790540384
Kansas,Wallace County,-0.0916291623625442
Kansas,Washington County,-0.024913480439570146
Kansas,Wichita County,-0.006973532692436446
Kansas,Wilson County,-0.052293261765280874
Kansas,Woodson County,-0.05353603663073442
Kansas,Wyandotte County,0.01052500682569793
Kentucky,Adair County,-0.019625126022128014
Kentucky,Allen County,-0.024326786880619344
Kentucky,Anderson County,-0.045950512109736996
Kentucky,Ballard County,-0.015126177058907009
Kentucky,Barren County,-0.00722185314177437
Kentucky,Bath County,0.02348799571443222
Kentucky,Bell County,-0.005985364392084469
Kentucky,Boone County,-0.045572714308564966
Kentucky,Bourbon County,-0.025170160213795423
Kentucky,Boyd County,-0.006688799199544848
Kentucky,Boyle County,-0.01715696232426489
Kentucky,Bracken County,-0.02176125883867136
Kentucky,Breathitt County,0.009409217784377144
Kentucky,Breckinridge County,-0.0032301226063374266
Kentucky,Bullitt County,-0.030472889540445802
Kentucky,Butler County,-0.030954023660467234
Kentucky,Caldwell County,-0.01776881637304556
Kentucky,Calloway County,0.0009382922684124662
Kentucky,Campbell County,-0.05010145880472519
Kentucky,Carlisle County,-0.02361558569665617
Kentucky,Carroll County,0.004776725873992915
Kentucky,Carter County,-0.005155096645706403
Kentucky,Casey County,-0.02964041746913909
Kentucky,Christian County,-0.008892882079238495
Kentucky,Clark County,-0.027335449385705313
Kentucky,Clay County,-0.027407345359217905
Kentucky,Clinton County,-0.04220760260867212
Kentucky,Crittenden County,-0.017722518161699174
Kentucky,Cumberland County,-0.034467982396756025
Kentucky,Daviess County,-0.019778314140672215
Kentucky,Edmonson County,-0.018543034563092975
Kentucky,Elliott County,0.046790031149986755
Kentucky,Estill County,-0.0006537589436303448
Kentucky,Fayette County,-0.0339601140236557
Kentucky,Fleming County,-0.028531982333951766
Kentucky,Floyd County,0.02002691589008193
Kentucky,Franklin County,-0.0213643215468744
Kentucky,Fulton County,0.003496285570854518
Kentucky,Gallatin County,-0.01512934444073638
Kentucky,Garrard County,-0.024100685659615484
Kentucky,Grant County,0.0004662362460712832
Kentucky,Graves County,-0.011214936028073275
Kentucky,Grayson County,-0.03085940600882292
Kentucky,Green County,-0.008722090811973338
Kentucky,Greenup County,-0.00563597737957805
Kentucky,Hancock County,0.02378291836785329
Kentucky,Hardin County,-0.006711282691443499
Kentucky,Harlan County,-0.016268109306504408
Kentucky,Harrison County,-0.019436014982976757
Kentucky,Hart County,0.00992281000463352
Kentucky,Henderson County,-0.014006016668057675
Kentucky,Henry County,0.007899054303386888
Kentucky,Hickman County,-0.021609988176399197
Kentucky,Hopkins County,-0.0313189483766701
Kentucky,Jackson County,-0.03580080092472043
Kentucky,Jefferson County,-0.024883926828369207
Kentucky,Jessamine County,-0.026473957727883912
Kentucky,Johnson County,-0.024994826956389937
Kentucky,Kenton County,-0.035887865693376986
Kentucky,Knott County,-0.007567824862601824
Kentucky,Knox County,-0.019546843364693645
Kentucky,Larue County,-0.02903590825439467
Kentucky,Laurel County,-0.02925068064167463
Kentucky,Lawrence County,-0.01976704521181777
Kentucky,Lee County,-0.023217613162483997
Kentucky,Leslie County,-0.05623649797055169
Kentucky,Letcher County,-0.014984666441308414
Kentucky,Lewis County,-0.010994453005235105
Kentucky,Lincoln County,-0.01966496369051257
Kentucky,Livingston County,-0.043575835172453725
Kentucky,Logan County,0.006574203915502064
Kentucky,Lyon County,-0.0010540713305149385
Kentucky,McCracken County,-0.0277233880503579
Kentucky,McCreary County,-0.04024865921744741
Kentucky,McLean County,-0.03671233879798569
Kentucky,Madison County,-0.019398874876158212
Kentucky,Magoffin County,0.03687400693580528
Kentucky,Marion County,-0.005049248928892303
Kentucky,Marshall County,-0.017605772848094337
Kentucky,Martin County,-0.010106035500995925
Kentucky,Mason County,-0.01488172109533109
Kentucky,Meade County,-0.0040755109614990515
Kentucky,Menifee County,0.013231474435748292
Kentucky,Mercer County,-0.021079859906008858
Kentucky,Metcalfe County,-0.009203701737160397
Kentucky,Monroe County,-0.032441743608673634
Kentucky,Montgomery County,-0.012062872674050984
Kentucky,Morgan County,0.011148628610977263
Kentucky,Muhlenberg County,-0.005129694092563641
Kentucky,Nelson County,-0.008946362170128175
Kentucky,Nicholas County,0.001953816562745847
Kentucky,Ohio County,-0.013329235212771462
Kentucky,Oldham County,-0.04917083973904571
Kentucky,Owen County,-0.018364113223540424
Kentucky,Owsley County,-0.05455650961422248
Kentucky,Pendleton County,-0.03066774916659082
Kentucky,Perry County,-0.00851167822731319
Kentucky,Pike County,-0.013595488028647351
Kentucky,Powell County,-0.0017350269243285865
Kentucky,Pulaski County,-0.03459104584640621
Kentucky,Robertson County,0.0008795157937838138
Kentucky,Rockcastle County,-0.0282958477158039
Kentucky,Rowan County,0.007120124410945811
Kentucky,Russell County,-0.029267374665572887
Kentucky,Scott County,-0.03186529720924039
Kentucky,Shelby County,-0.009891625536498583
Kentucky,Simpson County,0.011028856814523313
Kentucky,Spencer County,-0.036003098419005564
Kentucky,Taylor County,-0.005916576547370156
Kentucky,Todd County,-0.014483499715224946
Kentucky,Trigg County,-0.03771917276971565
Kentucky,Trimble County,-0.01770445149481409
Kentucky,Union County,0.00037136004796617383
Kentucky,Warren County,0.014167226173458891
Kentucky,Washington County,-0.013461377685553
Kentucky,Wayne County,-0.021074995115333228
Kentucky,Webster County,-0.0032326310572450834
Kentucky,Whitley County,-0.019385182309929194
Kentucky,Wolfe County,0.022973242663240467
Kentucky,Woodford County,-0.03821813834443369
Louisiana,Acadia Parish,-0.02432448707135676
Louisiana,Allen Parish,-0.00713979956629357
Louisiana,Ascension Parish,-0.04647459110238
Louisiana,Assumption Parish,-0.010468678399336517
Louisiana,Avoyelles Parish,-0.0366031342053913
Louisiana,Beauregard Parish,-0.02229839893941149
Louisiana,Bienville Parish,0.0031895434440450954
Louisiana,Bossier Parish,-0.037048431624615574
Louisiana,Caddo Parish,-0.039215944690305406
Louisiana,Calcasieu Parish,-0.016354138105703186
Louisiana,Caldwell Parish,-0.013467348514845823
Louisiana,Cameron Parish,-0.026189000287404618
Louisiana,Catahoula Parish,-0.022560170375215183
Louisiana,Claiborne Parish,0.0022978379687079165
Louisiana,Concordia Parish,-0.035713509710114
Louisiana,De Soto Parish,0.04613067674977206
Louisiana,East Baton Rouge Parish,-0.040627491839953594
Louisiana,East Carroll Parish,0.0331983536260646
Louisiana,East Feliciana Parish,-0.007878956031692502
Louisiana,Evangeline Parish,-0.017017412479192806
Louisiana,Franklin Parish,-0.012089190939662098
Louisiana,Grant Parish,-0.033101809388072445
Louisiana,Iberia Parish,-0.031759210220759615
Louisiana,Iberville Parish,-0.0158947603362981
Louisiana,Jackson Parish,-0.010447089677716237
Louisiana,Jefferson Parish,-0.04172257562875589
Louisiana,Jefferson Davis Parish,-0.002495771111824474
Louisiana,Lafayette Parish,-0.03350114284099914
Louisiana,Lafourche Parish,-0.04225146844929023
Louisiana,LaSalle Parish,-0.04413452657689837
Louisiana,Lincoln Parish,-0.0005516706115505365
Louisiana,Livingston Parish,-0.07503768739247024
Louisiana,Madison Parish,0.03251009556735279
Louisiana,Morehouse Parish,-0.002104451440644889
Louisiana,Natchitoches Parish,0.014281095876059496
Louisiana,Orleans Parish,-0.04894312274008289
Louisiana,Ouachita Parish,-0.017897196952279565
Louisiana,Plaquemines Parish,-0.043299833042532376
Louisiana,Pointe Coupee Parish,-0.012896485611663427
Louisiana,Rapides Parish,-0.01328342165979679
Louisiana,Red River Parish,0.026245479930712995
Louisiana,Richland Parish,-0.006643793235724116
Louisiana,Sabine Parish,-0.024681342532368034
Louisiana,St. Bernard Parish,-0.05230245069349798
Louisiana,St. Charles Parish,-0.03267598438701008
Louisiana,St. Helena Parish,0.0345741146426294
Louisiana,St. James Parish,-0.006905010451849908
Louisiana,St. John the Baptist Parish,-0.069779588794737
Louisiana,St. Landry Parish,-0.01290486228781218
Louisiana,St. Martin Parish,-0.014336884314105569
Louisiana,St. Mary Parish,-0.03307447244933798
Louisiana,St. Tammany Parish,-0.0644243554318274
Louisiana,Tangipahoa Parish,-0.014412537270131864
Louisiana,Tensas Parish,0.03404901556079
Louisiana,Terrebonne Parish,-0.042716084703776025
Louisiana,Union Parish,-0.004084230711791037
Louisiana,Vermilion Parish,-0.04124272538012247
Louisiana,Vernon Parish,-0.030775817188540777
Louisiana,Washington Parish,-0.03353166516620132
Louisiana,Webster Parish,-0.006178165366890698
Louisiana,West Baton Rouge Parish,-0.0486548130635423
Louisiana,West Carroll Parish,-0.03398573502633667
Louisiana,West Feliciana Parish,0.009328761920953277
Louisiana,Winn Parish,-0.010510796693102564
Maine,Androscoggin County,-0.027582801077330105
Maine,Aroostook County,0.0024450266468325765
Maine,Cumberland County,-0.06645502157857358
Maine,Franklin County,-0.017426714099086
Maine,Hancock County,-0.053942791656772904
Maine,Kennebec County,-0.030383927036515202
Maine,Knox County,-0.0470473011121364
Maine,Lincoln County,-0.0700178577058499
Maine,Oxford County,-0.019243776432759513
Maine,Penobscot County,-0.034780943559020505
Maine,Piscataquis County,-0.03371638347325495
Maine,Sagadahoc County,-0.0696548415150032
Maine,Somerset County,-0.023643926466064086
Maine,Waldo County,-0.0468176523605662
Maine,Washington County,-0.02325633394804702
Maine,York County,-0.038917391457329406
Maryland,Allegany County,-0.0397280148905681
Maryland,Anne Arundel County,-0.05447892374407179
Maryland,Baltimore County,-0.03496125573406719
Maryland,Calvert County,-0.006650099566024803
Maryland,Caroline County,-0.00837805107763051
Maryland,Carroll County,-0.04766570446976892
Maryland,Cecil County,-0.017773550542909577
Maryland,Charles County,-0.058620764847355455
Maryland,Dorchester County,-0.03415015996492661
Maryland,Frederick County,-0.05240285883925079
Maryland,Garrett County,-0.0788459323859026
Maryland,Harford County,-0.0425369282208746
Maryland,Howard County,-0.03510817335416977
Maryland,Kent County,-0.0199747979531254
Maryland,Montgomery County,0.0029957243408472167
Maryland,Prince George's County,-0.0066803902820376515
Maryland,Queen Anne's County,-0.047779648598971325
Maryland,St. Mary's County,-0.02682392593411559
Maryland,Somerset County,-0.03448946059172961
Maryland,Talbot County,-0.054990090042988105
Maryland,Washington County,-0.03955547484844102
Maryland,Wicomico County,-0.025006154513255094
Maryland,Worcester County,-0.03004741188994431
Maryland,Baltimore city,-0.023978467400803838
Massachusetts,Barnstable County,-0.023870051208731008
Massachusetts,Berkshire County,0.011623300491928168
Massachusetts,Bristol County,0.046527910951062595
Massachusetts,Dukes County,-0.017458321323996884
Massachusetts,Essex County,0.0267381628122553
Massachusetts,Franklin County,0.005537371476433517
Massachusetts,Hampden County,0.027787778020945994
Massachusetts,Hampshire County,-0.012034827914954638
Massachusetts,Middlesex County,-0.00301002248750748
Massachusetts,Nantucket County,0.026017794969417474
Massachusetts,Norfolk County,0.015039077338695583
Massachusetts,Plymouth County,0.024779292752692597
Massachusetts,Suffolk County,0.04678851467022255
Massachusetts,Worcester County,0.018037873512094307
Michigan,Alcona County,-0.026811331186789078
Michigan,Alger County,-0.0498162476059871
Michigan,Allegan County,-0.040716542929982114
Michigan,Alpena County,-0.05014514954292443
Michigan,Antrim County,-0.0603144966848308
Michigan,Arenac County,-0.011674076263760602
Michigan,Baraga County,-0.018450362152700572
Michigan,Barry County,-0.042222916700728585
Michigan,Bay County,-0.028986870779106097
Michigan,Benzie County,-0.06501422103959001
Michigan,Berrien County,-0.05546198647079581
Michigan,Branch County,-0.02153602716395142
Michigan,Calhoun County,-0.030769499794702115
Michigan,Cass County,-0.009848739063796907
Michigan,Charlevoix County,-0.06201141062380311
Michigan,Cheboygan County,-0.048530350471096606
Michigan,Chippewa County,-0.046501472723780385
Michigan,Clare County,-0.032239614553830676
Michigan,Clinton County,-0.039618283267155496
Michigan,Crawford County,-0.03006930558331644
Michigan,Delta County,-0.021331201658469523
Michigan,Dickinson County,-0.03121363112264791
Michigan,Eaton County,-0.0367606843653745
Michigan,Emmet County,-0.0642416353940882
Michigan,Genesee County,-0.008959648557872006
Michigan,Gladwin County,-0.02077889659219989
Michigan,Gogebic County,-0.01399639830554801
Michigan,Grand Traverse County,-0.0733235162911143
Michigan,Gratiot County,-0.03021309439147779
Michigan,Hillsdale County,-0.02498377605021701
Michigan,Houghton County,-0.03202481687340272
Michigan,Huron County,-0.047109737384669226
Michigan,Ingham County,-0.03532932051997373
Michigan,Ionia County,-0.044563408326551424
Michigan,Iosco County,-0.040059636528031184
Michigan,Iron County,-0.021035702456888683
Michigan,Isabella County,-0.010725668961913695
Michigan,Jackson County,-0.037552148625531495
Michigan,Kalamazoo County,-0.05043472952835781
Michigan,Kalkaska County,-0.04873499002843629
Michigan,Kent County,-0.0526458786821757
Michigan,Keweenaw County,-0.054556432197438
Michigan,Lake County,-0.000850797214118626
Michigan,Lapeer County,-0.02551216809827278
Michigan,Leelanau County,-0.0859311903992516
Michigan,Lenawee County,-0.029001083691201718
Michigan,Livingston County,-0.046991357304793896
Michigan,Luce County,-0.013243644647503106
Michigan,Mackinac County,-0.049918533977542895
Michigan,Macomb County,-0.00426071990651361
Michigan,Manistee County,-0.05201904249325498
Michigan,Marquette County,-0.036221633260908395
Michigan,Mason County,-0.044130115545176624
Michigan,Mecosta County,-0.03985806006460357
Michigan,Menominee County,-0.025679485092695797
Michigan,Midland County,-0.054679083056672906
Michigan,Missaukee County,-0.03545270956850316
Michigan,Monroe County,-0.015518772869204694
Michigan,Montcalm County,-0.04793825484152531
Michigan,Montmorency County,-0.04113719304491664
Michigan,Muskegon County,-0.0369637303060693
Michigan,Newaygo County,-0.03670922107980362
Michigan,Oakland County,-0.025845828286858594
Michigan,Oceana County,-0.0410871754796735
Michigan,Ogemaw County,-0.0416267922751023
Michigan,Ontonagon County,-0.011037095208813574
Michigan,Osceola County,-0.0450199250550079
Michigan,Oscoda County,-0.05280505247203088
Michigan,Otsego County,-0.048456870066079905
Michigan,Ottawa County,-0.07052874512585319
Michigan,Presque Isle County,-0.06200918389651611
Michigan,Roscommon County,-0.030892789676545407
Michigan,Saginaw County,-0.0247515417465633
Michigan,St. Clair County,-0.016212833431956508
Michigan,St. Joseph County,-0.038186796294431335
Michigan,Sanilac County,-0.03948490685290068
Michigan,Schoolcraft County,-0.05714733951696632
Michigan,Shiawassee County,-0.02866406256343279
Michigan,Tuscola County,-0.02403461371637422
Michigan,Van Buren County,-0.031557815971821
Michigan,Washtenaw County,-0.03841500933791697
Michigan,Wayne County,0.03109109988381642
Michigan,Wexford County,-0.0570764398469949
Minnesota,Aitkin County,-0.01607384146865798
Minnesota,Anoka County,-0.034994131466558304
Minnesota,Becker County,-0.03054076909894321
Minnesota,Beltrami County,-0.03526245872255
Minnesota,Benton County,-0.020266024867306776
Minnesota,Big Stone County,-0.0373036876920248
Minnesota,Blue Earth County,-0.003848821827548199
Minnesota,Brown County,-0.03611425205202101
Minnesota,Carlton County,-0.019778759414126004
Minnesota,Carver County,-0.0551232658598559
Minnesota,Cass County,-0.014600543813040101
Minnesota,Chippewa County,-0.025443070728905504
Minnesota,Chisago County,-0.038696561675003405
Minnesota,Clay County,-0.024405374873191096
Minnesota,Clearwater County,-0.008267498782692728
Minnesota,Cook County,-0.07057490117128468
Minnesota,Cottonwood County,-0.031026371702313038
Minnesota,Crow Wing County,-0.04396946201339852
Minnesota,Dakota County,-0.04982456093523499
Minnesota,Dodge County,-0.044035777055718206
Minnesota,Douglas County,-0.03734667312796097
Minnesota,Faribault County,-0.022431654517833244
Minnesota,Fillmore County,-0.03177532061376703
Minnesota,Freeborn County,-0.007028642327435802
Minnesota,Goodhue County,-0.044128042282205404
Minnesota,Grant County,-0.020007453957905708
Minnesota,Hennepin County,-0.054579972904001794
Minnesota,Houston County,-0.024856695462947997
Minnesota,Hubbard County,-0.03398095327826106
Minnesota,Isanti County,-0.034271000859899314
Minnesota,Itasca County,-0.026405351046086684
Minnesota,Jackson County,-0.01800738422104503
Minnesota,Kanabec County,-0.016070264427580694
Minnesota,Kandiyohi County,-0.006870736100441088
Minnesota,Kittson County,-0.014920538692851315
Minnesota,Koochiching County,-0.016411991599316
Minnesota,Lac qui Parle County,-0.005832994979834694
Minnesota,Lake County,-0.0639521356197742
Minnesota,Lake of the Woods County,-0.017943736600326388
Minnesota,Le Sueur County,-0.027064555826011027
Minnesota,Lincoln County,-0.06293673747698947
Minnesota,Lyon County,-0.0019048424929143937
Minnesota,McLeod County,-0.042633879620555926
Minnesota,Mahnomen County,0.0138975672872549
Minnesota,Marshall County,-0.017955809823597957
Minnesota,Martin County,-0.042884224361050216
